Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
774;311;0;0;0;0;0
776;310.8;0;0;0;0;0
778;310.6;0;0;0;0;0
780;310.4;0;0;0;0;0
782;310.3;0;0;0;0;0
784;310;0;0;0;0;0
786;309.9;0;0;0;0;0
788;309.7;0;0;0;0;0
790;309.5;0;0;0;0;0
792;309.3;0;0;0;0;0
794;309.1;0;0;0;0;0
796;308.9;0;0;0;0;0
798;308.8;0;0;0;0;0
800;308.6;0;0;0;0;0
802;308.4;0;0;0;0;0
804;308.3;0;0;0;0;0
806;308.1;0;0;0;0;0
808;307.8;0;0;0;0;0
810;307.7;0;0;0;0;0
812;307.6;0;0;0;0;0
814;307.4;0;0;0;0;0
816;307.2;0;0;0;0;0
818;307.1;0;0;0;0;0
820;306.9;0;0;0;0;0
822;306.7;0;0;0;0;0
824;306.5;0;0;0;0;0
826;306.4;0;0;0;0;0
828;306.2;0;0;0;0;0
830;306.1;0;0;0;0;0
832;306;0;0;0;0;0
834;305.7;0;0;0;0;0
836;305.6;0;0;0;0;0
838;305.4;0;0;0;0;0
840;305.3;0;0;0;0;0
842;305.2;0;0;0;0;0
844;305;0;0;0;0;0
846;304.9;0;0;0;0;0
848;304.7;0;0;0;0;0
850;304.6;0;0;0;0;0
852;304.4;0;0;0;0;0
854;304.3;0;0;0;0;0
856;304.2;0;0;0;0;0
858;304;0;0;0;0;0
860;303.8;0;0;0;0;0
862;303.6;0;0;0;0;0
864;303.5;0;0;0;0;0
866;303.4;0;0;0;0;0
868;303.2;0;0;0;0;0
870;303.1;0;0;0;0;0
872;303;0;0;0;0;0
874;302.8;0;0;0;0;0
876;302.7;0;0;0;0;0
878;302.5;0;0;0;0;0
880;302.4;0;0;0;0;0
882;302.3;0;0;0;0;0
884;302.2;0;0;0;0;0
886;302;0;0;0;0;0
888;301.8;0;0;0;0;0
890;301.7;0;0;0;0;0
892;301.5;0;0;0;0;0
894;301.4;0;0;0;0;0
896;301.3;0;0;0;0;0
898;301.1;0;0;0;0;0
900;301;0;0;0;0;0
902;300.9;0;0;0;0;0
904;300.7;0;0;0;0;0
906;300.6;0;0;0;0;0
908;300.5;0;0;0;0;0
910;300.4;0;0;0;0;0
912;300.3;0;0;0;0;0
914;300.1;0;0;0;0;0
916;300;0;0;0;0;0
918;299.8;0;0;0;0;0
920;299.7;0;0;0;0;0
922;299.5;0;0;0;0;0
924;299.4;0;0;0;0;0
926;299.3;0;0;0;0;0
928;299.2;0;0;0;0;0
930;299.1;0;0;0;0;0
932;299;0;0;0;0;0
934;298.9;0;0;0;0;0
936;298.8;0;0;0;0;0
938;298.7;0;0;0;0;0
940;298.5;0;0;0;0;0
942;298.4;0;0;0;0;0
944;298.3;0;0;0;0;0
946;298.2;0;0;0;0;0
948;298.1;0;0;0;0;0
950;298;0;0;0;0;0
952;297.8;0;0;0;0;0
954;297.7;0;0;0;0;0
956;297.5;0;0;0;0;0
958;297.4;0;0;0;0;0
960;297.3;0;0;0;0;0
962;297.2;0;0;0;0;0
964;297.1;0;0;0;0;0
966;296.9;0;0;0;0;0
968;296.8;0;0;0;0;0
970;296.7;0;0;0;0;0
