Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
394;405.6;0.00701;0.00173;0.000054;0;329
396;405.5;0.00701;0.00173;0.000054;0;336
398;405.4;0.00701;0.00173;0.000054;0;343
400;405.4;0.00701;0.00173;0.000054;0;301
402;405.2;0.00701;0.00173;0.000054;0;210
404;405;0.00701;0.00173;0.000054;0;189
406;404.8;0.00701;0.00173;0.000054;0;210
408;404.6;0.00701;0.00173;0.000054;0;189
410;404.4;0.00701;0.00173;0.000054;0;189
412;404;0.00701;0.00173;0.000054;0;315
414;403.8;0.00701;0.00173;0.000054;0;329
416;403.7;0.00701;0.00173;0.000054;0;350
418;403.5;0.00701;0.00173;0.000054;0;329
420;403.5;0.00701;0.00173;0.000054;0;350
422;403.8;0.00701;0.00173;0.000054;0;217
424;404.1;0.00701;0.00173;0.000054;0;196
426;404.4;0.00701;0.00173;0.000054;0;203
428;404.8;0.00701;0.00173;0.000054;0;189
430;404.9;0.00701;0.00173;0.000054;0;210
432;405.1;0.00701;0.00173;0.000054;0;273
434;405.3;0.00701;0.00173;0.000054;0;350
436;405.4;0.00701;0.00173;0.000054;0;329
438;405.3;0.00701;0.00173;0.000054;0;343
440;405.3;0.00701;0.00173;0.000054;0;336
442;405.1;0.00701;0.00173;0.000054;0;238
444;404.9;0.00701;0.00173;0.000054;0;210
446;404.8;0.00701;0.00173;0.000054;0;189
448;404.5;0.00701;0.00173;0.000054;0;210
450;404.4;0.00701;0.00173;0.000054;0;189
452;404.2;0.00701;0.00173;0.000054;0;329
454;403.9;0.00701;0.00173;0.000054;0;336
456;403.7;0.00701;0.00173;0.000054;0;329
458;403.5;0.00701;0.00173;0.000054;0;350
460;403.3;0.00701;0.00173;0.000054;0;329
462;403.1;0.00701;0.00173;0.000054;0;224
464;403.1;0.00701;0.00173;0.000054;0;196
466;403.3;0.00701;0.00173;0.000054;0;203
468;403.6;0.00701;0.00173;0.000054;0;196
470;403.8;0.00701;0.00173;0.000054;0;189
472;404.2;0.00701;0.00173;0.000054;0;273
474;404.6;0.00701;0.00173;0.000054;0;329
476;404.6;0.00701;0.00173;0.000054;0;350
478;404.9;0.00701;0.00173;0.000054;0;329
480;404.9;0.00701;0.00173;0.000054;0;350
482;404.9;0.00701;0.00173;0.000054;0;245
484;404.9;0.00701;0.00173;0.000054;0;189
486;404.8;0.00701;0.00173;0.000054;0;203
488;404.6;0.00701;0.00173;0.000054;0;182
490;404.4;0.00701;0.00173;0.000054;0;210
492;404.3;0.00701;0.00173;0.000054;0;322
494;404;0.00701;0.00173;0.000054;0;350
496;403.8;0.00701;0.00173;0.000054;0;322
498;403.6;0.00701;0.00173;0.000054;0;336
500;403.2;0.00701;0.00173;0.000054;0;329
502;403.2;0.00701;0.00173;0.000054;0;189
504;402.8;0.00701;0.00173;0.000054;0;210
506;402.9;0.00701;0.00173;0.000054;0;189
508;403;0.00701;0.00173;0.000054;0;210
510;403.4;0.00701;0.00173;0.000054;0;189
512;403.6;0.00701;0.00173;0.000054;0;308
514;404;0.00701;0.00173;0.000054;0;336
516;404.2;0.00701;0.00173;0.000054;0;329
518;404.4;0.00701;0.00173;0.000054;0;350
520;404.7;0.00701;0.00173;0.000054;0;322
522;404.7;0.00701;0.00173;0.000054;0;238
524;404.8;0.00701;0.00173;0.000054;0;182
526;404.7;0.00701;0.00173;0.000054;0;210
528;404.6;0.00701;0.00173;0.000054;0;182
530;404.4;0.00701;0.00173;0.000054;0;196
532;404.4;0.00701;0.00173;0.000054;0;210
534;404.1;0.00701;0.00173;0.000054;0;329
536;403.9;0.00701;0.00173;0.000054;0;350
538;403.7;0.00701;0.00173;0.000054;0;329
540;403.6;0.00701;0.00173;0.000054;0;350
542;403.4;0.00701;0.00173;0.000054;0;315
544;403.2;0.00701;0.00173;0.000054;0;196
546;403;0.00701;0.00173;0.000054;0;203
548;402.8;0.00701;0.00173;0.000054;0;189
550;402.8;0.00701;0.00173;0.000054;0;210
552;403.1;0.00701;0.00173;0.000054;0;196
554;403.4;0.00701;0.00173;0.000054;0;210
556;403.7;0.00701;0.00173;0.000054;0;245
558;404;0.00701;0.00173;0.000054;0;343
560;404.3;0.00701;0.00173;0.000054;0;343
562;404.3;0.00701;0.00173;0.000054;0;329
564;404.5;0.00701;0.00173;0.000054;0;350
566;404.5;0.00701;0.00173;0.000054;0;280
568;404.5;0.00701;0.00173;0.000054;0;210
570;404.4;0.00701;0.00173;0.000054;0;189
572;404.4;0.00701;0.00173;0.000054;0;203
574;404.1;0.00701;0.00173;0.000054;0;196
576;403.9;0.00701;0.00173;0.000054;0;245
578;403.7;0.00701;0.00173;0.000054;0;350
580;403.6;0.00701;0.00173;0.000054;0;329
582;403.5;0.00701;0.00173;0.000054;0;350
584;403.2;0.00701;0.00173;0.000054;0;336
586;403.1;0.00701;0.00173;0.000054;0;266
588;403;0.00701;0.00173;0.000054;0;203
590;403.1;0.00701;0.00173;0.000054;0;196
592;403.4;0.00701;0.00173;0.000054;0;210
594;403.7;0.00701;0.00173;0.000054;0;189
596;404;0.00701;0.00173;0.000054;0;322
598;404.3;0.00701;0.00173;0.000054;0;329
600;404.5;0.00701;0.00173;0.000054;0;336
602;404.7;0.00701;0.00173;0.000054;0;343
604;404.8;0.00701;0.00173;0.000054;0;329
606;404.7;0.00701;0.00173;0.000054;0;210
608;404.8;0.00701;0.00173;0.000054;0;189
610;404.6;0.00701;0.00173;0.000054;0;210
612;404.6;0.00701;0.00173;0.000054;0;189
614;404.5;0.00701;0.00173;0.000054;0;252
616;404.3;0.00701;0.00173;0.000054;0;336
618;404.1;0.00701;0.00173;0.000054;0;329
620;403.8;0.00701;0.00173;0.000054;0;350
